"Time","coredns","etcd","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload","ue-ch-est","ue-ch-est-56967588d5-j4wds","ue-ch-mmse","ue-ch-mmse-86945f4b45-fqhfm","ue-check-crc","ue-check-crc-74c7fc4f64-zfrdr","ue-descrambling","ue-descrambling-c9454ff78-phz8p","ue-layer-demap","ue-layer-demap-7fd5c94944-jh5fm","ue-ldpc-dec","ue-ldpc-dec-57b6745967-s4pd4","ue-ofdm-demod","ue-ofdm-demod-6cf8d58bf7-hd4jd","ue-soft-demod","ue-soft-demod-5bf45b6d95-sgz6h"
1780049397000,0,0.10155437753636284,0.01692572958936174,0.050777188768085214,0,0.18618302548336396,0.13540583671508633,0,0.03385145917881968,0,0,0.01692572958936174,0,0,undefined,8.462864794688564,undefined,undefined,undefined,8.462864794688565,undefined,8.462864794688565,undefined,8.462864794688565,undefined,1.9633846323677475,undefined,8.462864794688565,undefined
1780049398000,0,0.10155437753636284,0.01692572958936174,0.050777188768085214,0,0.18618302548336396,0.13540583671508633,0,0.03385145917881968,0,0,0.01692572958936174,0,0,undefined,8.462864794688564,undefined,undefined,undefined,8.462864794688565,undefined,8.462864794688565,undefined,8.462864794688565,undefined,1.9633846323677475,undefined,8.462864794688565,undefined
1780049399000,0,0.10155437753636284,0.01692572958936174,0.050777188768085214,0,0.18618302548336396,0.13540583671508633,0,0.03385145917881968,0,0,0.01692572958936174,0,0,undefined,8.462864794688564,undefined,undefined,undefined,8.462864794688565,undefined,8.462864794688565,undefined,8.462864794688565,undefined,1.9633846323677475,undefined,8.462864794688565,undefined
1780049400000,0.016823128997187454,0.08411564498581772,0.016823128997163546,0.03364625799432709,0,0.16823128997163544,0.08411564498581772,0,0.06729251598865418,0.016823128997187454,0,0.06729251598874982,0,0,undefined,8.411564498589424,undefined,undefined,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined
1780049401000,0.016823128997187454,0.08411564498581772,0.016823128997163546,0.03364625799432709,0,0.16823128997163544,0.08411564498581772,0,0.06729251598865418,0.016823128997187454,0,0.06729251598874982,0,0,undefined,8.411564498589424,undefined,undefined,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined
1780049402000,0.016823128997187454,0.08411564498581772,0.016823128997163546,0.03364625799432709,0,0.16823128997163544,0.08411564498581772,0,0.06729251598865418,0.016823128997187454,0,0.06729251598874982,0,0,undefined,8.411564498589424,undefined,undefined,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined
1780049403000,0.016823128997187454,0.08411564498581772,0.016823128997163546,0.03364625799432709,0,0.16823128997163544,0.08411564498581772,0,0.06729251598865418,0.016823128997187454,0,0.06729251598874982,0,0,undefined,8.411564498589424,undefined,undefined,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined
1780049404000,0.016823128997187454,0.08411564498581772,0.016823128997163546,0.03364625799432709,0,0.16823128997163544,0.08411564498581772,0,0.06729251598865418,0.016823128997187454,0,0.06729251598874982,0,0,undefined,8.411564498589424,undefined,undefined,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined,8.411564498589424,undefined
1780049405000,0,0.09725082816366099,0.019450165632743256,0.03890033126548651,0,0.31120265012344983,0.09725082816343987,0,0.03890033126548651,0,0,0.0778006625307519,0,0,undefined,9.725082816352831,undefined,undefined,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined
1780049406000,0,0.09725082816366099,0.019450165632743256,0.03890033126548651,0,0.31120265012344983,0.09725082816343987,0,0.03890033126548651,0,0,0.0778006625307519,0,0,undefined,9.725082816352831,undefined,undefined,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined
1780049407000,0,0.09725082816366099,0.019450165632743256,0.03890033126548651,0,0.31120265012344983,0.09725082816343987,0,0.03890033126548651,0,0,0.0778006625307519,0,0,undefined,9.725082816352831,undefined,undefined,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined
1780049408000,0,0.09725082816366099,0.019450165632743256,0.03890033126548651,0,0.31120265012344983,0.09725082816343987,0,0.03890033126548651,0,0,0.0778006625307519,0,0,undefined,9.725082816352831,undefined,undefined,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined
1780049409000,0,0.09725082816366099,0.019450165632743256,0.03890033126548651,0,0.31120265012344983,0.09725082816343987,0,0.03890033126548651,0,0,0.0778006625307519,0,0,undefined,9.725082816352831,undefined,undefined,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined,9.725082816352831,undefined
1780049410000,0.03952122472213088,0.11856367416622414,0,0.01976061236103736,0,0.19760612361037358,0.11856367416644881,0,0.03952122472207472,0,0,0.019760612361149683,0,0,undefined,9.880306180527667,undefined,undefined,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined
1780049411000,0.03952122472213088,0.11856367416622414,0,0.01976061236103736,0,0.19760612361037358,0.11856367416644881,0,0.03952122472207472,0,0,0.019760612361149683,0,0,undefined,9.880306180527667,undefined,undefined,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined
1780049412000,0.03952122472213088,0.11856367416622414,0,0.01976061236103736,0,0.19760612361037358,0.11856367416644881,0,0.03952122472207472,0,0,0.019760612361149683,0,0,undefined,9.880306180527667,undefined,undefined,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined
1780049413000,0.03952122472213088,0.11856367416622414,0,0.01976061236103736,0,0.19760612361037358,0.11856367416644881,0,0.03952122472207472,0,0,0.019760612361149683,0,0,undefined,9.880306180527667,undefined,undefined,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined
1780049414000,0.03952122472213088,0.11856367416622414,0,0.01976061236103736,0,0.19760612361037358,0.11856367416644881,0,0.03952122472207472,0,0,0.019760612361149683,0,0,undefined,9.880306180527667,undefined,undefined,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined,9.880306180527667,undefined
1780049415000,0,0.07633285317492844,0.01908321329373211,0.03816642658746422,0,0.171748919643589,0.07633285317492844,0,0.07633285317503692,0,0,0.01908321329373211,0,0,undefined,9.541606646874733,undefined,undefined,undefined,9.541606646874733,undefined,9.522523433581,undefined,9.541606646874733,undefined,9.52252343358098,undefined,9.541606646874733,undefined
1780049416000,0,0.07633285317492844,0.01908321329373211,0.03816642658746422,0,0.171748919643589,0.07633285317492844,0,0.07633285317503692,0,0,0.01908321329373211,0,0,undefined,9.541606646874733,undefined,undefined,undefined,9.541606646874733,undefined,9.522523433581,undefined,9.541606646874733,undefined,9.52252343358098,undefined,9.541606646874733,undefined
1780049417000,0,0.07633285317492844,0.01908321329373211,0.03816642658746422,0,0.171748919643589,0.07633285317492844,0,0.07633285317503692,0,0,0.01908321329373211,0,0,undefined,9.541606646874733,undefined,undefined,undefined,9.541606646874733,undefined,9.522523433581,undefined,9.541606646874733,undefined,9.52252343358098,undefined,9.541606646874733,undefined
1780049418000,0,0.07633285317492844,0.01908321329373211,0.03816642658746422,0,0.171748919643589,0.07633285317492844,0,0.07633285317503692,0,0,0.01908321329373211,0,0,undefined,9.541606646874733,undefined,undefined,undefined,9.541606646874733,undefined,9.522523433581,undefined,9.541606646874733,undefined,9.52252343358098,undefined,9.541606646874733,undefined
1780049419000,0,0.07633285317492844,0.01908321329373211,0.03816642658746422,0,0.171748919643589,0.07633285317492844,0,0.07633285317503692,0,0,0.01908321329373211,0,0,undefined,9.541606646874733,undefined,undefined,undefined,9.541606646874733,undefined,9.522523433581,undefined,9.541606646874733,undefined,9.52252343358098,undefined,9.541606646874733,undefined
1780049420000,0.01916951313988776,0.09584756569965677,0,0.038339026279884496,0,0.19169513139931355,0.11501707883954453,0,0.057508539419663295,0,0,0.01916951313988776,0,0,undefined,9.5847565699526,undefined,undefined,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined
1780049421000,0.01916951313988776,0.09584756569965677,0,0.038339026279884496,0,0.19169513139931355,0.11501707883954453,0,0.057508539419663295,0,0,0.01916951313988776,0,0,undefined,9.5847565699526,undefined,undefined,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined
1780049422000,0.01916951313988776,0.09584756569965677,0,0.038339026279884496,0,0.19169513139931355,0.11501707883954453,0,0.057508539419663295,0,0,0.01916951313988776,0,0,undefined,9.5847565699526,undefined,undefined,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined
1780049423000,0.01916951313988776,0.09584756569965677,0,0.038339026279884496,0,0.19169513139931355,0.11501707883954453,0,0.057508539419663295,0,0,0.01916951313988776,0,0,undefined,9.5847565699526,undefined,undefined,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined
1780049424000,0.01916951313988776,0.09584756569965677,0,0.038339026279884496,0,0.19169513139931355,0.11501707883954453,0,0.057508539419663295,0,0,0.01916951313988776,0,0,undefined,9.5847565699526,undefined,undefined,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined,9.5847565699526,undefined
1780049425000,0.01904434620020503,0.09522173100102517,0.03808869240046419,0.01904434620020503,0,0.20948780820225535,0.15235476960164024,0.019044346200221943,0.03808869240041006,0.019044346200218564,0,0.01904434620020503,0.019044346200221943,0,undefined,9.522173100111175,undefined,undefined,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined
1780049426000,0.01904434620020503,0.09522173100102517,0.03808869240046419,0.01904434620020503,0,0.20948780820225535,0.15235476960164024,0.019044346200221943,0.03808869240041006,0.019044346200218564,0,0.01904434620020503,0.019044346200221943,0,undefined,9.522173100111175,undefined,undefined,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined
1780049427000,0.01904434620020503,0.09522173100102517,0.03808869240046419,0.01904434620020503,0,0.20948780820225535,0.15235476960164024,0.019044346200221943,0.03808869240041006,0.019044346200218564,0,0.01904434620020503,0.019044346200221943,0,undefined,9.522173100111175,undefined,undefined,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined
1780049428000,0.01904434620020503,0.09522173100102517,0.03808869240046419,0.01904434620020503,0,0.20948780820225535,0.15235476960164024,0.019044346200221943,0.03808869240041006,0.019044346200218564,0,0.01904434620020503,0.019044346200221943,0,undefined,9.522173100111175,undefined,undefined,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined
1780049429000,0.01904434620020503,0.09522173100102517,0.03808869240046419,0.01904434620020503,0,0.20948780820225535,0.15235476960164024,0.019044346200221943,0.03808869240041006,0.019044346200218564,0,0.01904434620020503,0.019044346200221943,0,undefined,9.522173100111175,undefined,undefined,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined,9.522173100111175,undefined
1780049430000,0,0.09962187224211898,0.024905468060458957,0.024905468060458957,0,0.17433827642377897,0.09962187224211898,0,0.024905468060458957,0.02490546806047666,0,0,0,0,undefined,9.613510671345901,undefined,undefined,undefined,9.613510671345795,undefined,9.613510671345937,undefined,9.613510671345937,undefined,9.613510671345901,undefined,9.613510671345866,undefined
1780049431000,0,0.09962187224211898,0.024905468060458957,0.024905468060458957,0,0.17433827642377897,0.09962187224211898,0,0.024905468060458957,0.02490546806047666,0,0,0,0,undefined,9.613510671345901,undefined,undefined,undefined,9.613510671345795,undefined,9.613510671345937,undefined,9.613510671345937,undefined,9.613510671345901,undefined,9.613510671345866,undefined
1780049432000,0,0.09962187224211898,0.024905468060458957,0.024905468060458957,0,0.17433827642377897,0.09962187224211898,0,0.024905468060458957,0.02490546806047666,0,0,0,0,undefined,9.613510671345901,undefined,undefined,undefined,9.613510671345795,undefined,9.613510671345937,undefined,9.613510671345937,undefined,9.613510671345901,undefined,9.613510671345866,undefined
1780049433000,0,0.09962187224211898,0.024905468060458957,0.024905468060458957,0,0.17433827642377897,0.09962187224211898,0,0.024905468060458957,0.02490546806047666,0,0,0,0,undefined,9.613510671345901,undefined,undefined,undefined,9.613510671345795,undefined,9.613510671345937,undefined,9.613510671345937,undefined,9.613510671345901,undefined,9.613510671345866,undefined
1780049434000,0,0.09962187224211898,0.024905468060458957,0.024905468060458957,0,0.17433827642377897,0.09962187224211898,0,0.024905468060458957,0.02490546806047666,0,0,0,0,undefined,9.613510671345901,undefined,undefined,undefined,9.613510671345795,undefined,9.613510671345937,undefined,9.613510671345937,undefined,9.613510671345901,undefined,9.613510671345866,undefined
1780049435000,0,0.0764792364420013,0.019119809110500326,0.038239618221109335,0,0.17207828199450295,0.09559904555250164,0,0.07647923644210998,0,0,0.019119809110500326,0,0,undefined,9.559904555258859,undefined,undefined,undefined,9.559904555258859,undefined,9.559904555258859,undefined,9.540784746148358,undefined,9.559904555258859,undefined,9.540784746148358,undefined
1780049436000,0,0.0764792364420013,0.019119809110500326,0.038239618221109335,0,0.17207828199450295,0.09559904555250164,0,0.07647923644210998,0,0,0.019119809110500326,0,0,undefined,9.559904555258859,undefined,undefined,undefined,9.559904555258859,undefined,9.559904555258859,undefined,9.540784746148358,undefined,9.559904555258859,undefined,9.540784746148358,undefined
1780049437000,0,0.0764792364420013,0.019119809110500326,0.038239618221109335,0,0.17207828199450295,0.09559904555250164,0,0.07647923644210998,0,0,0.019119809110500326,0,0,undefined,9.559904555258859,undefined,undefined,undefined,9.559904555258859,undefined,9.559904555258859,undefined,9.540784746148358,undefined,9.559904555258859,undefined,9.540784746148358,undefined
1780049438000,0,0.0764792364420013,0.019119809110500326,0.038239618221109335,0,0.17207828199450295,0.09559904555250164,0,0.07647923644210998,0,0,0.019119809110500326,0,0,undefined,9.559904555258859,undefined,undefined,undefined,9.559904555258859,undefined,9.559904555258859,undefined,9.540784746148358,undefined,9.559904555258859,undefined,9.540784746148358,undefined
1780049439000,0,0.0764792364420013,0.019119809110500326,0.038239618221109335,0,0.17207828199450295,0.09559904555250164,0,0.07647923644210998,0,0,0.019119809110500326,0,0,undefined,9.559904555258859,undefined,undefined,undefined,9.559904555258859,undefined,9.559904555258859,undefined,9.540784746148358,undefined,9.559904555258859,undefined,9.540784746148358,undefined
1780049440000,0.04273340796979688,0.1068335199243404,0.02136670398486808,0.02136670398486808,0,0.2136670398486808,0.1068335199243404,0,0.06410011195460424,0,0,0,0,0,undefined,0,undefined,undefined,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined
1780049441000,0.04273340796979688,0.1068335199243404,0.02136670398486808,0.02136670398486808,0,0.2136670398486808,0.1068335199243404,0,0.06410011195460424,0,0,0,0,0,undefined,0,undefined,undefined,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined
1780049442000,0.04273340796979688,0.1068335199243404,0.02136670398486808,0.02136670398486808,0,0.2136670398486808,0.1068335199243404,0,0.06410011195460424,0,0,0,0,0,undefined,0,undefined,undefined,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined
1780049443000,0.04273340796979688,0.1068335199243404,0.02136670398486808,0.02136670398486808,0,0.2136670398486808,0.1068335199243404,0,0.06410011195460424,0,0,0,0,0,undefined,0,undefined,undefined,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined
1780049444000,0.04273340796979688,0.1068335199243404,0.02136670398486808,0.02136670398486808,0,0.2136670398486808,0.1068335199243404,0,0.06410011195460424,0,0,0,0,0,undefined,0,undefined,undefined,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined,10.683351992443756,undefined
1780049445000,0,0.07255454271836555,0.018138635679591387,0.0544159070386195,0,0.1451090854367311,0.09069317839790539,0,0.03627727135907967,0,0,0.036277271359182774,0,0,undefined,0,undefined,undefined,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined
1780049446000,0,0.07255454271836555,0.018138635679591387,0.0544159070386195,0,0.1451090854367311,0.09069317839790539,0,0.03627727135907967,0,0,0.036277271359182774,0,0,undefined,0,undefined,undefined,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined
1780049447000,0,0.07255454271836555,0.018138635679591387,0.0544159070386195,0,0.1451090854367311,0.09069317839790539,0,0.03627727135907967,0,0,0.036277271359182774,0,0,undefined,0,undefined,undefined,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined
1780049448000,0,0.07255454271836555,0.018138635679591387,0.0544159070386195,0,0.1451090854367311,0.09069317839790539,0,0.03627727135907967,0,0,0.036277271359182774,0,0,undefined,0,undefined,undefined,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined
1780049449000,0,0.07255454271836555,0.018138635679591387,0.0544159070386195,0,0.1451090854367311,0.09069317839790539,0,0.03627727135907967,0,0,0.036277271359182774,0,0,undefined,0,undefined,undefined,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined,9.069317839778165,undefined
1780049450000,0.017664861875619955,0.0706594475023794,0,0.03532972375129012,0,0.17664861875594853,0.08832430937797427,0,0.052994585626884964,0,0,0.08832430937797427,0,0,undefined,0,undefined,undefined,undefined,8.832430937805459,undefined,8.850095799681053,undefined,8.832430937805459,undefined,8.832430937805459,undefined,8.832430937805459,undefined
1780049451000,0.017664861875619955,0.0706594475023794,0,0.03532972375129012,0,0.17664861875594853,0.08832430937797427,0,0.052994585626884964,0,0,0.08832430937797427,0,0,undefined,0,undefined,undefined,undefined,8.832430937805459,undefined,8.850095799681053,undefined,8.832430937805459,undefined,8.832430937805459,undefined,8.832430937805459,undefined
1780049452000,0.017664861875619955,0.0706594475023794,0,0.03532972375129012,0,0.17664861875594853,0.08832430937797427,0,0.052994585626884964,0,0,0.08832430937797427,0,0,undefined,0,undefined,undefined,undefined,8.832430937805459,undefined,8.850095799681053,undefined,8.832430937805459,undefined,8.832430937805459,undefined,8.832430937805459,undefined
1780049453000,0.017664861875619955,0.0706594475023794,0,0.03532972375129012,0,0.17664861875594853,0.08832430937797427,0,0.052994585626884964,0,0,0.08832430937797427,0,0,undefined,0,undefined,undefined,undefined,8.832430937805459,undefined,8.850095799681053,undefined,8.832430937805459,undefined,8.832430937805459,undefined,8.832430937805459,undefined
1780049454000,0.017664861875619955,0.0706594475023794,0,0.03532972375129012,0,0.17664861875594853,0.08832430937797427,0,0.052994585626884964,0,0,0.08832430937797427,0,0,undefined,0,undefined,undefined,undefined,8.832430937805459,undefined,8.850095799681053,undefined,8.832430937805459,undefined,8.832430937805459,undefined,8.832430937805459,undefined
1780049455000,0.01782558740990288,0.07130234963951018,0.03565117481975509,0.017825587409877545,0,0.16043028668930323,0.14260469927922304,0,0.03565117481975509,0.035651174819793095,0,0,0,0,undefined,0,undefined,undefined,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined
1780049456000,0.01782558740990288,0.07130234963951018,0.03565117481975509,0.017825587409877545,0,0.16043028668930323,0.14260469927922304,0,0.03565117481975509,0.035651174819793095,0,0,0,0,undefined,0,undefined,undefined,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined
1780049457000,0.01782558740990288,0.07130234963951018,0.03565117481975509,0.017825587409877545,0,0.16043028668930323,0.14260469927922304,0,0.03565117481975509,0.035651174819793095,0,0,0,0,undefined,0,undefined,undefined,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined
1780049458000,0.01782558740990288,0.07130234963951018,0.03565117481975509,0.017825587409877545,0,0.16043028668930323,0.14260469927922304,0,0.03565117481975509,0.035651174819793095,0,0,0,0,undefined,0,undefined,undefined,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined
1780049459000,0.01782558740990288,0.07130234963951018,0.03565117481975509,0.017825587409877545,0,0.16043028668930323,0.14260469927922304,0,0.03565117481975509,0.035651174819793095,0,0,0,0,undefined,0,undefined,undefined,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined,8.912793704946878,undefined
1780049460000,0.032510207064310286,0.11378572472527082,0,0.032510207064310286,0,0.24382655298232717,0.09753062119293086,0,0.06502041412871298,0.016255103532166693,0,0.06502041412871298,0,7.282286382412129,undefined,0,undefined,undefined,undefined,8.111296662552808,undefined,8.111296662552808,undefined,8.127551766084965,undefined,8.111296662552798,undefined,8.127551766084965,undefined
1780049461000,0.032510207064310286,0.11378572472527082,0,0.032510207064310286,0,0.24382655298232717,0.09753062119293086,0,0.06502041412871298,0.016255103532166693,0,0.06502041412871298,0,7.282286382412129,undefined,0,undefined,undefined,undefined,8.111296662552808,undefined,8.111296662552808,undefined,8.127551766084965,undefined,8.111296662552798,undefined,8.127551766084965,undefined
1780049462000,0.032510207064310286,0.11378572472527082,0,0.032510207064310286,0,0.24382655298232717,0.09753062119293086,0,0.06502041412871298,0.016255103532166693,0,0.06502041412871298,0,7.282286382412129,undefined,0,undefined,undefined,undefined,8.111296662552808,undefined,8.111296662552808,undefined,8.127551766084965,undefined,8.111296662552798,undefined,8.127551766084965,undefined
1780049463000,0.032510207064310286,0.11378572472527082,0,0.032510207064310286,0,0.24382655298232717,0.09753062119293086,0,0.06502041412871298,0.016255103532166693,0,0.06502041412871298,0,7.282286382412129,undefined,0,undefined,undefined,undefined,8.111296662552808,undefined,8.111296662552808,undefined,8.127551766084965,undefined,8.111296662552798,undefined,8.127551766084965,undefined
1780049464000,0.032510207064310286,0.11378572472527082,0,0.032510207064310286,0,0.24382655298232717,0.09753062119293086,0,0.06502041412871298,0.016255103532166693,0,0.06502041412871298,0,7.282286382412129,undefined,0,undefined,undefined,undefined,8.111296662552808,undefined,8.111296662552808,undefined,8.127551766084965,undefined,8.111296662552798,undefined,8.127551766084965,undefined
1780049465000,0.01978584339549364,0.09892921697732761,0.019785843395521755,0.05935753018650903,0,0.3165734943278982,0.09892921697755254,0,0.03957168679093104,0,0,0.09892921697744007,0,9.892921697741759,undefined,0,undefined,undefined,undefined,9.912707541137223,undefined,9.912707541137223,undefined,9.892921697741759,undefined,9.892921697741759,undefined,9.892921697741759,undefined
1780049466000,0.01978584339549364,0.09892921697732761,0.019785843395521755,0.05935753018650903,0,0.3165734943278982,0.09892921697755254,0,0.03957168679093104,0,0,0.09892921697744007,0,9.892921697741759,undefined,0,undefined,undefined,undefined,9.912707541137223,undefined,9.912707541137223,undefined,9.892921697741759,undefined,9.892921697741759,undefined,9.892921697741759,undefined
1780049467000,0.01978584339549364,0.09892921697732761,0.019785843395521755,0.05935753018650903,0,0.3165734943278982,0.09892921697755254,0,0.03957168679093104,0,0,0.09892921697744007,0,9.892921697741759,undefined,0,undefined,undefined,undefined,9.912707541137223,undefined,9.912707541137223,undefined,9.892921697741759,undefined,9.892921697741759,undefined,9.892921697741759,undefined
1780049468000,0.01978584339549364,0.09892921697732761,0.019785843395521755,0.05935753018650903,0,0.3165734943278982,0.09892921697755254,0,0.03957168679093104,0,0,0.09892921697744007,0,9.892921697741759,undefined,0,undefined,undefined,undefined,9.912707541137223,undefined,9.912707541137223,undefined,9.892921697741759,undefined,9.892921697741759,undefined,9.892921697741759,undefined
1780049469000,0.01978584339549364,0.09892921697732761,0.019785843395521755,0.05935753018650903,0,0.3165734943278982,0.09892921697755254,0,0.03957168679093104,0,0,0.09892921697744007,0,9.892921697741759,undefined,0,undefined,undefined,undefined,9.912707541137223,undefined,9.912707541137223,undefined,9.892921697741759,undefined,9.892921697741759,undefined,9.892921697741759,undefined
1780049470000,0,0.0967673939513651,0.019353478790229018,0.019353478790229018,0,0.3677160970147914,0.09676739395114509,0,0.0774139151610261,0,0.019353478790246206,0.019353478790229018,0,9.657385916333064,undefined,0,undefined,undefined,undefined,9.65738591633308,undefined,9.65738591633308,undefined,9.67673939512331,undefined,9.67673939512331,undefined,9.67673939512331,undefined
1780049471000,0,0.0967673939513651,0.019353478790229018,0.019353478790229018,0,0.3677160970147914,0.09676739395114509,0,0.0774139151610261,0,0.019353478790246206,0.019353478790229018,0,9.657385916333064,undefined,0,undefined,undefined,undefined,9.65738591633308,undefined,9.65738591633308,undefined,9.67673939512331,undefined,9.67673939512331,undefined,9.67673939512331,undefined
1780049472000,0,0.0967673939513651,0.019353478790229018,0.019353478790229018,0,0.3677160970147914,0.09676739395114509,0,0.0774139151610261,0,0.019353478790246206,0.019353478790229018,0,9.657385916333064,undefined,0,undefined,undefined,undefined,9.65738591633308,undefined,9.65738591633308,undefined,9.67673939512331,undefined,9.67673939512331,undefined,9.67673939512331,undefined
1780049473000,0,0.0967673939513651,0.019353478790229018,0.019353478790229018,0,0.3677160970147914,0.09676739395114509,0,0.0774139151610261,0,0.019353478790246206,0.019353478790229018,0,9.657385916333064,undefined,0,undefined,undefined,undefined,9.65738591633308,undefined,9.65738591633308,undefined,9.67673939512331,undefined,9.67673939512331,undefined,9.67673939512331,undefined
1780049474000,0,0.0967673939513651,0.019353478790229018,0.019353478790229018,0,0.3677160970147914,0.09676739395114509,0,0.0774139151610261,0,0.019353478790246206,0.019353478790229018,0,9.657385916333064,undefined,0,undefined,undefined,undefined,9.65738591633308,undefined,9.65738591633308,undefined,9.67673939512331,undefined,9.67673939512331,undefined,9.67673939512331,undefined
1780049475000,0.0383282516943676,0.07665650338868073,0.019164125847170182,0.038328251694340364,0,0.1916412584717018,0.09582062923606877,0,0.05749237754151054,0,0,0,0,9.582062923593803,undefined,0,undefined,undefined,undefined,9.582062923593806,undefined,9.582062923593806,undefined,9.582062923593806,undefined,9.582062923593806,undefined,9.582062923593806,undefined
1780049476000,0.0383282516943676,0.07665650338868073,0.019164125847170182,0.038328251694340364,0,0.1916412584717018,0.09582062923606877,0,0.05749237754151054,0,0,0,0,9.582062923593803,undefined,0,undefined,undefined,undefined,9.582062923593806,undefined,9.582062923593806,undefined,9.582062923593806,undefined,9.582062923593806,undefined,9.582062923593806,undefined
