"Time","coredns","etcd","gnb-crc","gnb-crc-5cc99f5f84-gljgk","gnb-layer-map","gnb-layer-map-cc7748bbb-bx8m2","gnb-ldpc","gnb-modulation","gnb-modulation-5588bd5dd6-7sb8d","gnb-ofdm-mod","gnb-precoding","gnb-precoding-75b79846c-nq9qx","gnb-scramble","gnb-scramble-64d657bcf5-pd75v","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload"
2026-06-09 21:52:53,0.0236,0.0946,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0.0236,0.378,0,0.236,0.0946,0,0.0709,0.0473,0,0.0473,0
2026-06-09 21:52:54,0.0236,0.0946,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0.0236,0.378,0,0.236,0.0946,0,0.0709,0.0473,0,0.0473,0
2026-06-09 21:52:55,0.0236,0.0946,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0.0236,0.378,0,0.236,0.0946,0,0.0709,0.0473,0,0.0473,0
2026-06-09 21:52:56,0.0236,0.0946,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0.0236,0.378,0,0.236,0.0946,0,0.0709,0.0473,0,0.0473,0
2026-06-09 21:52:57,0,0.127,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.339,0,0.233,0.0636,0,0.0424,0,0,0.0424,0
2026-06-09 21:52:58,0,0.127,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.339,0,0.233,0.0636,0,0.0424,0,0,0.0424,0
2026-06-09 21:52:59,0,0.127,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.339,0,0.233,0.0636,0,0.0424,0,0,0.0424,0
2026-06-09 21:53:00,0,0.127,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.339,0,0.233,0.0636,0,0.0424,0,0,0.0424,0
2026-06-09 21:53:01,0,0.127,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0.0212,0.339,0,0.233,0.0636,0,0.0424,0,0,0.0424,0
2026-06-09 21:53:02,0,0.135,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0451,0.338,0.0226,0.226,0.0902,0,0.0902,0,0,0.0226,0
2026-06-09 21:53:03,0,0.135,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0451,0.338,0.0226,0.226,0.0902,0,0.0902,0,0,0.0226,0
2026-06-09 21:53:04,0,0.135,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0451,0.338,0.0226,0.226,0.0902,0,0.0902,0,0,0.0226,0
2026-06-09 21:53:05,0,0.135,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0451,0.338,0.0226,0.226,0.0902,0,0.0902,0,0,0.0226,0
2026-06-09 21:53:06,0,0.135,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0451,0.338,0.0226,0.226,0.0902,0,0.0902,0,0,0.0226,0
2026-06-09 21:53:07,0.0414,0.0828,10.3,,10.3,,10.4,10.4,,10.3,10.4,,10.4,,0,0.331,0,0.207,0.0621,0,0.0414,0,0,0.0207,0
2026-06-09 21:53:08,0.0414,0.0828,10.3,,10.3,,10.4,10.4,,10.3,10.4,,10.4,,0,0.331,0,0.207,0.0621,0,0.0414,0,0,0.0207,0
2026-06-09 21:53:09,0.0414,0.0828,10.3,,10.3,,10.4,10.4,,10.3,10.4,,10.4,,0,0.331,0,0.207,0.0621,0,0.0414,0,0,0.0207,0
2026-06-09 21:53:10,0.0414,0.0828,10.3,,10.3,,10.4,10.4,,10.3,10.4,,10.4,,0,0.331,0,0.207,0.0621,0,0.0414,0,0,0.0207,0
2026-06-09 21:53:11,0.0414,0.0828,10.3,,10.3,,10.4,10.4,,10.3,10.4,,10.4,,0,0.331,0,0.207,0.0621,0,0.0414,0,0,0.0207,0
2026-06-09 21:53:12,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.339,0,0.226,0.0903,0,0.0903,0,0,0.0452,0
2026-06-09 21:53:13,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.339,0,0.226,0.0903,0,0.0903,0,0,0.0452,0
2026-06-09 21:53:14,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.339,0,0.226,0.0903,0,0.0903,0,0,0.0452,0
2026-06-09 21:53:15,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.339,0,0.226,0.0903,0,0.0903,0,0,0.0452,0
2026-06-09 21:53:16,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.339,0,0.226,0.0903,0,0.0903,0,0,0.0452,0
2026-06-09 21:53:17,0.0212,0.106,10.6,,10.6,,10.5,10.6,,10.6,10.6,,10.6,,0.0424,0.318,0,0.191,0.0635,0,0.0635,0.0212,0,0.0424,0
2026-06-09 21:53:18,0.0212,0.106,10.6,,10.6,,10.5,10.6,,10.6,10.6,,10.6,,0.0424,0.318,0,0.191,0.0635,0,0.0635,0.0212,0,0.0424,0
2026-06-09 21:53:19,0.0212,0.106,10.6,,10.6,,10.5,10.6,,10.6,10.6,,10.6,,0.0424,0.318,0,0.191,0.0635,0,0.0635,0.0212,0,0.0424,0
2026-06-09 21:53:20,0.0212,0.106,10.6,,10.6,,10.5,10.6,,10.6,10.6,,10.6,,0.0424,0.318,0,0.191,0.0635,0,0.0635,0.0212,0,0.0424,0
2026-06-09 21:53:21,0.0212,0.106,10.6,,10.6,,10.5,10.6,,10.6,10.6,,10.6,,0.0424,0.318,0,0.191,0.0635,0,0.0635,0.0212,0,0.0424,0
2026-06-09 21:53:22,0.0829,0.0829,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0829,0.663,0,0.207,0.124,0,0.0414,0,0,0.0829,0
2026-06-09 21:53:23,0.0829,0.0829,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0829,0.663,0,0.207,0.124,0,0.0414,0,0,0.0829,0
2026-06-09 21:53:24,0.0829,0.0829,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0829,0.663,0,0.207,0.124,0,0.0414,0,0,0.0829,0
2026-06-09 21:53:25,0.0829,0.0829,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0829,0.663,0,0.207,0.124,0,0.0414,0,0,0.0829,0
2026-06-09 21:53:26,0.0829,0.0829,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0829,0.663,0,0.207,0.124,0,0.0414,0,0,0.0829,0
2026-06-09 21:53:27,0.0208,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0,0.291,0,0.229,0.0624,0,0.0624,0.0208,0,0.0208,0
2026-06-09 21:53:28,0.0208,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0,0.291,0,0.229,0.0624,0,0.0624,0.0208,0,0.0208,0
2026-06-09 21:53:29,0.0208,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0,0.291,0,0.229,0.0624,0,0.0624,0.0208,0,0.0208,0
2026-06-09 21:53:30,0.0208,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0,0.291,0,0.229,0.0624,0,0.0624,0.0208,0,0.0208,0
2026-06-09 21:53:31,0.0208,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0,0.291,0,0.229,0.0624,0,0.0624,0.0208,0,0.0208,0
2026-06-09 21:53:32,0,0.151,10.7,,10.7,,10.7,10.8,,10.8,10.8,,10.8,,0.0431,0.345,0,0.409,0.0646,0,0.0431,0,0,0.129,0
2026-06-09 21:53:33,0,0.151,10.7,,10.7,,10.7,10.8,,10.8,10.8,,10.8,,0.0431,0.345,0,0.409,0.0646,0,0.0431,0,0,0.129,0
2026-06-09 21:53:34,0,0.151,10.7,,10.7,,10.7,10.8,,10.8,10.8,,10.8,,0.0431,0.345,0,0.409,0.0646,0,0.0431,0,0,0.129,0
2026-06-09 21:53:35,0,0.151,10.7,,10.7,,10.7,10.8,,10.8,10.8,,10.8,,0.0431,0.345,0,0.409,0.0646,0,0.0431,0,0,0.129,0
2026-06-09 21:53:36,0,0.151,10.7,,10.7,,10.7,10.8,,10.8,10.8,,10.8,,0.0431,0.345,0,0.409,0.0646,0,0.0431,0,0,0.129,0
2026-06-09 21:53:37,0,0.0892,11.2,,11.1,,11.1,11.2,,11.1,11.2,,11.2,,0,0.335,0,0.223,0.0892,0,0.0669,0,0,0.0223,0
2026-06-09 21:53:38,0,0.0892,11.2,,11.1,,11.1,11.2,,11.1,11.2,,11.2,,0,0.335,0,0.223,0.0892,0,0.0669,0,0,0.0223,0
2026-06-09 21:53:39,0,0.0892,11.2,,11.1,,11.1,11.2,,11.1,11.2,,11.2,,0,0.335,0,0.223,0.0892,0,0.0669,0,0,0.0223,0
2026-06-09 21:53:40,0,0.0892,11.2,,11.1,,11.1,11.2,,11.1,11.2,,11.2,,0,0.335,0,0.223,0.0892,0,0.0669,0,0,0.0223,0
2026-06-09 21:53:41,0,0.0892,11.2,,11.1,,11.1,11.2,,11.1,11.2,,11.2,,0,0.335,0,0.223,0.0892,0,0.0669,0,0,0.0223,0
2026-06-09 21:53:42,0.0221,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0221,0.353,0.0221,0.442,0.132,0.0221,0.0883,0,0,0.0442,0
2026-06-09 21:53:43,0.0221,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0221,0.353,0.0221,0.442,0.132,0.0221,0.0883,0,0,0.0442,0
2026-06-09 21:53:44,0.0221,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0221,0.353,0.0221,0.442,0.132,0.0221,0.0883,0,0,0.0442,0
2026-06-09 21:53:45,0.0221,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0221,0.353,0.0221,0.442,0.132,0.0221,0.0883,0,0,0.0442,0
2026-06-09 21:53:46,0.0221,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0221,0.353,0.0221,0.442,0.132,0.0221,0.0883,0,0,0.0442,0
2026-06-09 21:53:47,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.204,0.0679,0,0.0453,0.0226,0,0.0679,0
2026-06-09 21:53:48,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.204,0.0679,0,0.0453,0.0226,0,0.0679,0
2026-06-09 21:53:49,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.204,0.0679,0,0.0453,0.0226,0,0.0679,0
2026-06-09 21:53:50,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.204,0.0679,0,0.0453,0.0226,0,0.0679,0
2026-06-09 21:53:51,0.0226,0.0905,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.204,0.0679,0,0.0453,0.0226,0,0.0679,0
2026-06-09 21:53:52,0.0439,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.329,0,0.220,0.0879,0,0.0659,0,0,0.0439,0
2026-06-09 21:53:53,0.0439,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.329,0,0.220,0.0879,0,0.0659,0,0,0.0439,0
2026-06-09 21:53:54,0.0439,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.329,0,0.220,0.0879,0,0.0659,0,0,0.0439,0
2026-06-09 21:53:55,0.0439,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.329,0,0.220,0.0879,0,0.0659,0,0,0.0439,0
2026-06-09 21:53:56,0.0439,0.110,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.329,0,0.220,0.0879,0,0.0659,0,0,0.0439,0
2026-06-09 21:53:57,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0452,0.384,0,0.203,0.0678,0,0.0678,0,0,0.0452,0
2026-06-09 21:53:58,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0452,0.384,0,0.203,0.0678,0,0.0678,0,0,0.0452,0
2026-06-09 21:53:59,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0452,0.384,0,0.203,0.0678,0,0.0678,0,0,0.0452,0
2026-06-09 21:54:00,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0452,0.384,0,0.203,0.0678,0,0.0678,0,0,0.0452,0
2026-06-09 21:54:01,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0452,0.384,0,0.203,0.0678,0,0.0678,0,0,0.0452,0
2026-06-09 21:54:02,0.0211,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0,0.338,0,0.211,0.0845,0,0.0634,0.0211,0,0.0423,0.0211
2026-06-09 21:54:03,0.0211,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0,0.338,0,0.211,0.0845,0,0.0634,0.0211,0,0.0423,0.0211
2026-06-09 21:54:04,0.0211,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0,0.338,0,0.211,0.0845,0,0.0634,0.0211,0,0.0423,0.0211
2026-06-09 21:54:05,0.0211,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0,0.338,0,0.211,0.0845,0,0.0634,0.0211,0,0.0423,0.0211
2026-06-09 21:54:06,0.0211,0.106,10.6,,10.6,,10.6,10.6,,10.6,10.6,,10.6,,0,0.338,0,0.211,0.0845,0,0.0634,0.0211,0,0.0423,0.0211
2026-06-09 21:54:07,0,0.135,11.3,,11.2,,11.3,11.2,,11.2,11.2,,11.3,,0.0225,0.361,0,0.225,0.0676,0,0.0676,0,0,0.0225,0
2026-06-09 21:54:08,0,0.135,11.3,,11.2,,11.3,11.2,,11.2,11.2,,11.3,,0.0225,0.361,0,0.225,0.0676,0,0.0676,0,0,0.0225,0
2026-06-09 21:54:09,0,0.135,11.3,,11.2,,11.3,11.2,,11.2,11.2,,11.3,,0.0225,0.361,0,0.225,0.0676,0,0.0676,0,0,0.0225,0
2026-06-09 21:54:10,0,0.135,11.3,,11.2,,11.3,11.2,,11.2,11.2,,11.3,,0.0225,0.361,0,0.225,0.0676,0,0.0676,0,0,0.0225,0
2026-06-09 21:54:11,0,0.135,11.3,,11.2,,11.3,11.2,,11.2,11.2,,11.3,,0.0225,0.361,0,0.225,0.0676,0,0.0676,0,0,0.0225,0
2026-06-09 21:54:12,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0213,0.320,0,0.213,0.0854,0,0.0640,0,0,0.128,0
2026-06-09 21:54:13,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0213,0.320,0,0.213,0.0854,0,0.0640,0,0,0.128,0
2026-06-09 21:54:14,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0213,0.320,0,0.213,0.0854,0,0.0640,0,0,0.128,0
2026-06-09 21:54:15,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0213,0.320,0,0.213,0.0854,0,0.0640,0,0,0.128,0
2026-06-09 21:54:16,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0213,0.320,0,0.213,0.0854,0,0.0640,0,0,0.128,0
2026-06-09 21:54:17,0.0440,0.154,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.242,0.0880,0,0.0660,0,0,0.0440,0
2026-06-09 21:54:18,0.0440,0.154,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.242,0.0880,0,0.0660,0,0,0.0440,0
2026-06-09 21:54:19,0.0440,0.154,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.242,0.0880,0,0.0660,0,0,0.0440,0
2026-06-09 21:54:20,0.0440,0.154,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.242,0.0880,0,0.0660,0,0,0.0440,0
2026-06-09 21:54:21,0.0440,0.154,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.242,0.0880,0,0.0660,0,0,0.0440,0
2026-06-09 21:54:22,0.0369,0.0737,10.2,,10.2,,10.2,10.2,,10.2,10.2,,10.2,,0.0737,0.590,0,0.184,0.0737,0,0.0737,0,0,0,0.0369
2026-06-09 21:54:23,0.0369,0.0737,10.2,,10.2,,10.2,10.2,,10.2,10.2,,10.2,,0.0737,0.590,0,0.184,0.0737,0,0.0737,0,0,0,0.0369
2026-06-09 21:54:24,0.0369,0.0737,10.2,,10.2,,10.2,10.2,,10.2,10.2,,10.2,,0.0737,0.590,0,0.184,0.0737,0,0.0737,0,0,0,0.0369
2026-06-09 21:54:25,0.0369,0.0737,10.2,,10.2,,10.2,10.2,,10.2,10.2,,10.2,,0.0737,0.590,0,0.184,0.0737,0,0.0737,0,0,0,0.0369
2026-06-09 21:54:26,0.0369,0.0737,10.2,,10.2,,10.2,10.2,,10.2,10.2,,10.2,,0.0737,0.590,0,0.184,0.0737,0,0.0737,0,0,0,0.0369
2026-06-09 21:54:27,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.342,0,0.251,0.0911,0,0.0456,0,0,0.0456,0
2026-06-09 21:54:28,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.342,0,0.251,0.0911,0,0.0456,0,0,0.0456,0
2026-06-09 21:54:29,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.342,0,0.251,0.0911,0,0.0456,0,0,0.0456,0
2026-06-09 21:54:30,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.342,0,0.251,0.0911,0,0.0456,0,0,0.0456,0
2026-06-09 21:54:31,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.342,0,0.251,0.0911,0,0.0456,0,0,0.0456,0
2026-06-09 21:54:32,0.0224,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0224,0.314,0,0.403,0.0672,0,0.0896,0,0,0.112,0
2026-06-09 21:54:33,0.0224,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0224,0.314,0,0.403,0.0672,0,0.0896,0,0,0.112,0
2026-06-09 21:54:34,0.0224,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0224,0.314,0,0.403,0.0672,0,0.0896,0,0,0.112,0
2026-06-09 21:54:35,0.0224,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0224,0.314,0,0.403,0.0672,0,0.0896,0,0,0.112,0
2026-06-09 21:54:36,0.0224,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0224,0.314,0,0.403,0.0672,0,0.0896,0,0,0.112,0
2026-06-09 21:54:37,0,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.364,0,0.236,0.0857,0,0.0857,0.0429,0,0.0643,0
2026-06-09 21:54:38,0,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.364,0,0.236,0.0857,0,0.0857,0.0429,0,0.0643,0
2026-06-09 21:54:39,0,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.364,0,0.236,0.0857,0,0.0857,0.0429,0,0.0643,0
2026-06-09 21:54:40,0,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.364,0,0.236,0.0857,0,0.0857,0.0429,0,0.0643,0
2026-06-09 21:54:41,0,0.129,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.364,0,0.236,0.0857,0,0.0857,0.0429,0,0.0643,0
2026-06-09 21:54:42,0.0240,0.0959,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0240,0.384,0,0.240,0.0720,0,0.0480,0,0,0.0240,0
2026-06-09 21:54:43,0.0240,0.0959,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0240,0.384,0,0.240,0.0720,0,0.0480,0,0,0.0240,0
2026-06-09 21:54:44,0.0240,0.0959,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0240,0.384,0,0.240,0.0720,0,0.0480,0,0,0.0240,0
2026-06-09 21:54:45,0.0240,0.0959,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0240,0.384,0,0.240,0.0720,0,0.0480,0,0,0.0240,0
2026-06-09 21:54:46,0.0240,0.0959,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0240,0.384,0,0.240,0.0720,0,0.0480,0,0,0.0240,0
2026-06-09 21:54:47,0.0417,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.229,0.0834,0,0.0834,0,0,0.0834,0
2026-06-09 21:54:48,0.0417,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.229,0.0834,0,0.0834,0,0,0.0834,0
2026-06-09 21:54:49,0.0417,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.229,0.0834,0,0.0834,0,0,0.0834,0
2026-06-09 21:54:50,0.0417,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.229,0.0834,0,0.0834,0,0,0.0834,0
2026-06-09 21:54:51,0.0417,0.146,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.229,0.0834,0,0.0834,0,0,0.0834,0
2026-06-09 21:54:52,0,0.144,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0481,0.361,0,0.240,0.0721,0,0.0481,0.0240,0,0.0481,0
2026-06-09 21:54:53,0,0.144,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0481,0.361,0,0.240,0.0721,0,0.0481,0.0240,0,0.0481,0
2026-06-09 21:54:54,0,0.144,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0481,0.361,0,0.240,0.0721,0,0.0481,0.0240,0,0.0481,0
2026-06-09 21:54:55,0,0.144,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0481,0.361,0,0.240,0.0721,0,0.0481,0.0240,0,0.0481,0
2026-06-09 21:54:56,0,0.144,12.0,,12.0,,12.0,12.0,,12.0,12.0,,12.0,,0.0481,0.361,0,0.240,0.0721,0,0.0481,0.0240,0,0.0481,0
2026-06-09 21:54:57,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.342,0,0.214,0.0855,0,0.0641,0,0,0.0427,0
2026-06-09 21:54:58,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.342,0,0.214,0.0855,0,0.0641,0,0,0.0427,0
2026-06-09 21:54:59,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.342,0,0.214,0.0855,0,0.0641,0,0,0.0427,0
2026-06-09 21:55:00,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.342,0,0.214,0.0855,0,0.0641,0,0,0.0427,0
2026-06-09 21:55:01,0,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0,0.342,0,0.214,0.0855,0,0.0641,0,0,0.0427,0
2026-06-09 21:55:02,0.0251,0.125,0,,12.5,,12.5,12.5,,12.5,12.5,,12.6,,0.0501,0.401,0,0.251,0.100,0,0.0752,0,0,0,0
2026-06-09 21:55:03,0.0251,0.125,0,,12.5,,12.5,12.5,,12.5,12.5,,12.6,,0.0501,0.401,0,0.251,0.100,0,0.0752,0,0,0,0
2026-06-09 21:55:04,0.0251,0.125,0,,12.5,,12.5,12.5,,12.5,12.5,,12.6,,0.0501,0.401,0,0.251,0.100,0,0.0752,0,0,0,0
2026-06-09 21:55:05,0.0251,0.125,0,,12.5,,12.5,12.5,,12.5,12.5,,12.6,,0.0501,0.401,0,0.251,0.100,0,0.0752,0,0,0,0
2026-06-09 21:55:06,0.0251,0.125,0,,12.5,,12.5,12.5,,12.5,12.5,,12.6,,0.0501,0.401,0,0.251,0.100,0,0.0752,0,0,0,0
2026-06-09 21:55:07,0.0223,0.134,0,,11.1,,11.1,11.1,,11.1,11.1,,11.1,,0,0.334,0,0.223,0.0668,0,0.0668,0,0,0.0445,0
2026-06-09 21:55:08,0.0223,0.134,0,,11.1,,11.1,11.1,,11.1,11.1,,11.1,,0,0.334,0,0.223,0.0668,0,0.0668,0,0,0.0445,0
2026-06-09 21:55:09,0.0223,0.134,0,,11.1,,11.1,11.1,,11.1,11.1,,11.1,,0,0.334,0,0.223,0.0668,0,0.0668,0,0,0.0445,0
2026-06-09 21:55:10,0.0223,0.134,0,,11.1,,11.1,11.1,,11.1,11.1,,11.1,,0,0.334,0,0.223,0.0668,0,0.0668,0,0,0.0445,0
2026-06-09 21:55:11,0.0223,0.134,0,,11.1,,11.1,11.1,,11.1,11.1,,11.1,,0,0.334,0,0.223,0.0668,0,0.0668,0,0,0.0445,0
2026-06-09 21:55:12,0.0214,0.0854,0,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0427,0.320,0,0.235,0.0854,0,0.0427,0.0214,0,0.0427,0
2026-06-09 21:55:13,0.0214,0.0854,0,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0427,0.320,0,0.235,0.0854,0,0.0427,0.0214,0,0.0427,0
2026-06-09 21:55:14,0.0214,0.0854,0,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0427,0.320,0,0.235,0.0854,0,0.0427,0.0214,0,0.0427,0
2026-06-09 21:55:15,0.0214,0.0854,0,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0427,0.320,0,0.235,0.0854,0,0.0427,0.0214,0,0.0427,0
2026-06-09 21:55:16,0.0214,0.0854,0,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0427,0.320,0,0.235,0.0854,0,0.0427,0.0214,0,0.0427,0
2026-06-09 21:55:17,0.0218,0.131,0,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0218,0.327,0,0.196,0.0873,0,0.0873,0,0,0.0437,0
2026-06-09 21:55:18,0.0218,0.131,0,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0218,0.327,0,0.196,0.0873,0,0.0873,0,0,0.0437,0
2026-06-09 21:55:19,0.0218,0.131,0,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0218,0.327,0,0.196,0.0873,0,0.0873,0,0,0.0437,0
2026-06-09 21:55:20,0.0218,0.131,0,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0218,0.327,0,0.196,0.0873,0,0.0873,0,0,0.0437,0
